stop_id_raw,stop_name,mode,Headway_Min,Freq_Class
12659,COLD SPRING LN & TAMARIND RD wb,localbus,21.2,Low Frequency
9280,COLD SPRING LN & GREENSPRING AVE fs wb,localbus,21.6,Low Frequency
5663,COLD SPRING LN & OAKFORD AVE fs wb,localbus,21.6,Low Frequency
5664,COLD SPRING LN & PALL MALL RD fs wb,localbus,21.6,Low Frequency
9279,COLD SPRING LN & PARK HEIGHTS AVE fs wb,localbus,21.6,Low Frequency
5666,COLD SPRING LN & REISTERSTOWN RD wb,localbus,21.6,Low Frequency
5667,COLD SPRING LN & DAYTONA AVE wb,localbus,21.6,Low Frequency
10668,COLD SPRING LN & METRO ENT opp wb,localbus,21.2,Low Frequency
5669,DOLFIELD AVE & COLD SPRING LN fs nb,localbus,14.3,Moderate Frequency
5670,DOLFIELD AVE & FERNHILL AVE nb,localbus,14.3,Moderate Frequency
5671,DOLFIELD AVE & LEWIN AVE nb,localbus,14.3,Moderate Frequency
6509,DOLFIELD AVE & WHITE OAK AVE mid nb,localbus,14.3,Moderate Frequency
6510,DOLFIELD AVE & GARRISON BLVD wb,localbus,14.5,Moderate Frequency
6511,GROVELAND AVE & GARRISON BLVD mid wb,localbus,14.3,Moderate Frequency
14094,ROGERS AVE METRO STATION BAY 2,localbus,11.5,Moderate Frequency
11406,DUE MORAVIA RD & TRUESDALE RD nb,localbus,5.0,High Frequency
11407,MORAVIA RD & TRUESDALE RD nb,localbus,5.0,High Frequency
5580,DOLFIELD AVE & GARRISON BLVD eb,localbus,14.2,Moderate Frequency
5581,DOLFIELD AVE & WHITE OAK AVE eb,localbus,14.2,Moderate Frequency
5582,DOLFIELD AVE & AYRDALE AVE eb,localbus,13.7,Moderate Frequency
5583,DOLFIELD AVE & FERNHILL AVE eb,localbus,14.1,Moderate Frequency
6370,DOLFIELD AVE & COLD SPRING LN sb,localbus,14.1,Moderate Frequency
10879,COLD SPRING & COLD SPRING METRO STATION eb,localbus,21.5,Low Frequency
5587,COLD SPRING LN & DAYTON AVE fs eb,localbus,21.5,Low Frequency
10685,COLD SPRING LN & REISTERSTOWN RD eb,localbus,21.5,Low Frequency
9281,COLD SPRING LN & PARK HEIGHTS AVE eb,localbus,21.5,Low Frequency
5590,COLD SPRING LN & PALL MALL RD eb,localbus,21.5,Low Frequency
5591,COLD SPRING LN & OAKFORD AVE eb,localbus,21.5,Low Frequency
9282,COLD SPRING LN & GREENSPRING AVE eb,localbus,21.5,Low Frequency
5593,COLD SPRING LN & TAMARIND RD opp eb,localbus,20.7,Low Frequency
10665,COLD SPRING LN & LIGHT RAIL eb,localbus,20.7,Low Frequency
10342,COLD SPRING LN & GRANDVIEW AVE eb,localbus,22.3,Low Frequency
5596,COLD SPRING LN & FALLS RD fs eb,localbus,22.3,Low Frequency
5597,COLD SPRING LN & EVANS CHAPEL RD eb,localbus,21.5,Low Frequency
4866,COLD SPRING LN & ROLAND AVE fs eb,localbus,21.5,Low Frequency
12656,COLD SPRING LN& ATWICK RD eb,localbus,21.5,Low Frequency
8946,COLD SPRING LN & CHARLES ST eb,localbus,21.5,Low Frequency
5604,COLD SPRING LN & MILLBROOK RD eb,localbus,21.0,Low Frequency
5605,COLD SPRING LN & YORK RD eb fs,localbus,21.0,Low Frequency
5606,COLD SPRING LN & ALHAMBRA AVE eb,localbus,21.0,Low Frequency
5607,COLD SPRING LN & MIDWOOD AVE fs eb,localbus,21.0,Low Frequency
5608,COLD SPRING LN & THE ALAMEDA fs eb,localbus,21.0,Low Frequency
5609,COLD SPRING LN & THE LEAGUE,localbus,21.0,Low Frequency
5611,COLD SPRING LN & LOCH RAVEN BLVD eb,localbus,21.0,Low Frequency
10913,HILLEN RD & COLDSPRING LN fs sb,localbus,12.0,Moderate Frequency
5615,ARGONNE DR & HILLEN RD fs eb,localbus,21.0,Low Frequency
12699,1800 ARGONNE DR eb,localbus,21.0,Low Frequency
10347,ARGONNE DR & MCCALLUM DR eb,localbus,21.0,Low Frequency
10223,ARGONNE DR & WORK FORCE TECH CENTER eb,localbus,21.0,Low Frequency
3429,HARFORD RD & PARKSIDE DR fs nb,localbus,9.2,High Frequency
3431,HARFORD RD & MONTEBELLO TER fs nb,localbus,9.0,High Frequency
3436,HARFORD RD & MORAVIA RD nb,localbus,8.9,High Frequency
5620,MORAVIA RD & HARCOURT RD fs eb,localbus,21.0,Low Frequency
12550,MORAVIA RD & SCHLEY AVE opp eb,localbus,21.0,Low Frequency
10237,MORAVIA RD & BELAIR RD eb,localbus,21.0,Low Frequency
5622,MORAVIA RD & MANNASOTA AVE eb,localbus,14.9,Moderate Frequency
5623,MORAVIA RD & ST THOMAS AVE opp eb,localbus,14.5,Moderate Frequency
5624,MORAVIA RD & SIPPLE AVE fs eb,localbus,14.7,Moderate Frequency
8939,MORAVIA RD & GUNTHER AVE fs eb,localbus,14.9,Moderate Frequency
5626,MORAVIA RD & SINCLAIR LNeb,localbus,14.7,Moderate Frequency
897,BOWLEYS LN & CLAYBURY AVE op sb,localbus,21.4,Low Frequency
899,BOWLEYS LN & LORELLY AVE op sb,localbus,21.4,Low Frequency
5628,MORAVIA RD & MORAVIA PARK DR fs,localbus,21.4,Low Frequency
13523,MONDAWMIN METRO STATION BAY 3,localbus,13.9,Moderate Frequency
10325,WARWICK AVE & GWYNNS FALLS PKWY fs,localbus,16.8,Moderate Frequency
4181,WARWICK AVE & WINDSOR AVE opp sb,localbus,16.8,Moderate Frequency
12713,NORTH AVE & THOMAS AVE fs wb,localbus,7.5,High Frequency
2521,NORTH AVE & ASHBURTON ST wb,localbus,7.4,High Frequency
2522,NORTH AVE & POPLAR GROVE ST wb,localbus,7.3,High Frequency
2524,NORTH AVE & ROSEDALE ST wb,localbus,7.3,High Frequency
2995,BLOOMINGDALE RD & ROSEDALE ST sb,localbus,10.1,Moderate Frequency
2997,BLOOMINGDALE RD & BRIGHTON ST sb,localbus,10.0,High Frequency
2999,BLOOMINGDALE RD & BELMONT AVE sb,localbus,10.0,High Frequency
3001,POPLAR GROVE ST & RIGGS AVE sb,localbus,9.8,High Frequency
3002,POPLAR GROVE ST & LAFAYETTE AVE sb,localbus,9.9,High Frequency
3004,POPLAR GROVE ST & FRANKLINTOWN RD sb,localbus,9.9,High Frequency
14259,EDMONDSON AVE & POPLAR GROVE WB NS,localbus,26.6,Low Frequency
3927,EDMONDSON AVE & LONGWOOD ST wb,localbus,8.2,High Frequency
4201,HILTON ST & MONASTERY ST sb,localbus,26.0,Low Frequency
4202,HILTON ST & MORLEY ST sb,localbus,26.0,Low Frequency
8982,HILTON ST & BALTIMORE ST sb,localbus,26.6,Low Frequency
4205,HILTON ST & MASSACHUSETTS AVE sb,localbus,26.6,Low Frequency
8972,HILTON ST & FREDERICK AVE sb,localbus,26.6,Low Frequency
4207,CATON AVE & KINGSLEY ST fs sb,localbus,27.2,Low Frequency
4209,CATON AVE & WILKENS AVE sb,localbus,27.2,Low Frequency
4210,CATON AVE & WILKENS AVE fs sb,localbus,27.2,Low Frequency
4211,CATON AVE & BENSON AVE sb,localbus,27.2,Low Frequency
4212,3320 BENSON AVE & CATHOLIC CHARITIES wb,localbus,27.2,Low Frequency
10332,3431 BENSON AVE opp wb,localbus,27.2,Low Frequency
4218,JOH AVE & VERO RD fs eb,localbus,27.2,Low Frequency
4219,1400 JOH AVE eb,localbus,27.2,Low Frequency
4220,JOH AVE & BLOOMFIELD AVE fs eb,localbus,27.2,Low Frequency
4226,PATAPSCO AVE & NIEMAN AVE fs eb,localbus,27.2,Low Frequency
4228,PATAPSCO AVE & ELIZABETH AVE eb,localbus,27.2,Low Frequency
4229,PATAPSCO AVE & HOLLINS FERRY RD eb,localbus,27.2,Low Frequency
10829,PATAPSCO AVE & MALVIEW AVE opp eb,localbus,27.2,Low Frequency
7040,PATAPSCO AVE & ANNAPOLIS RD fs eb,localbus,16.5,Moderate Frequency
4231,PATAPSCO AVE & MAGNOLIA AVE fs eb,localbus,6.4,High Frequency
5377,PATAPSCO AVE & MARMENCO CT fs eb,localbus,6.4,High Frequency
2740,PATAPSCO AVE & POTEE ST mb eb,localbus,10.7,Moderate Frequency
6837,PATAPSCO AVE & 2ND ST eb,localbus,7.1,High Frequency
6838,PATAPSCO AVE & 4TH ST eb,localbus,7.0,High Frequency
6839,PATAPSCO AVE & 6TH ST eb,localbus,7.0,High Frequency
6840,PATAPSCO AVE & BROOKLYN AVE eb,localbus,8.2,High Frequency
6841,PATAPSCO AVE & 9TH ST eb,localbus,7.0,High Frequency
6843,PATAPSCO AVE btwn ST VICTOR ST & 10TH ST eb,localbus,7.1,High Frequency
6846,10TH ST & STOLL ST sb,localbus,9.7,High Frequency
6848,10TH ST & RENICK CT opp sb,localbus,9.7,High Frequency
6849,BROOKLYN HOMES PM LAYOVER sb,localbus,10.7,Moderate Frequency
6851,BROOKLYN HOMES AM LAYOVER nb,localbus,9.4,High Frequency
708,PARK HEIGHTS AVE & FALLSTAFF RD sb,localbus,4.0,High Frequency
6920,6TH ST & DUANE AVE fs sb,localbus,28.2,Low Frequency
6922,10TH ST & RENICK CT nb,localbus,9.9,High Frequency
6923,10TH ST & STOLL ST opp nb,localbus,10.0,High Frequency
6926,10TH ST & PATAPSCO AVE nb,localbus,9.9,High Frequency
4245,PATAPSCO AVE & 9TH ST wb,localbus,7.0,High Frequency
4239,PATAPSCO AVE & BROOKLYN AVE wb,localbus,10.9,Moderate Frequency
4238,PATAPSCO AVE & 6TH ST wb,localbus,7.0,High Frequency
4237,PATAPSCO AVE & 4TH ST wb,localbus,7.1,High Frequency
4247,PATAPSCO AVE & HANOVER ST wb,localbus,7.0,High Frequency
7041,PATAPSCO AVE & MARMENCO CT opp wb,localbus,6.3,High Frequency
5379,PATAPSCO AVE & MAGNOLIA AVE fs wb,localbus,6.3,High Frequency
4230,PATAPSCO AVE & ANNAPOLIS RD fs wb,localbus,27.5,Low Frequency
4250,PATAPSCO AVE & MALLVIEW RD wb,localbus,27.5,Low Frequency
4251,PATAPSCO AVE & HOLLINS FERRY RD wb,localbus,27.5,Low Frequency
12391,PATAPSCO AVE & JANICE AVE wb,localbus,27.5,Low Frequency
10832,PATAPSCO AVE & NIEMAN AVE fs wb,localbus,27.5,Low Frequency
4256,CATON AVE & JAMES ST nb,localbus,27.5,Low Frequency
4258,JOH AVE & BLOOMFIELD AVE fs wb,localbus,27.5,Low Frequency
4259,JOH AVE & KOPPERS ST fs wb,localbus,27.6,Low Frequency
4260,VERO RD & JOH AVE fs wb,localbus,28.2,Low Frequency
4262,BENSON AVE & GRANTLEY ST opp eb,localbus,27.5,Low Frequency
4263,BENSON AVE & SAINT AGNES HEALTH CARE mb eb,localbus,27.5,Low Frequency
4264,CATON AVE & BENSON AVE fs nb,localbus,27.5,Low Frequency
4266,CATON AVE & WILKENS AVE nb,localbus,27.6,Low Frequency
4267,CATON AVE & WILKENS AVE fs nb,localbus,27.5,Low Frequency
4269,CATON AVE & KINGSLEY ST fs nb,localbus,27.5,Low Frequency
8977,HILTON ST & FREDERICK AVE nb,localbus,26.9,Low Frequency
10833,HILTON ST & MASSACHUSETTS ST nb,localbus,26.9,Low Frequency
8978,HILTON ST & BALTIMORE ST nb,localbus,26.9,Low Frequency
242,HILTON ST & MONASTERY ST nb,localbus,26.9,Low Frequency
3245,POPLAR GROVE ST & RAYNER AVE nb,localbus,9.9,High Frequency
3246,POPLAR GROVE ST & LAFAYETTE AVE nb,localbus,9.9,High Frequency
3248,POPLAR GROVE ST & RIGGS AVE nb,localbus,9.9,High Frequency
10837,BLOOMINGDALE RD & BELMONT AVE nb,localbus,10.2,Moderate Frequency
3253,BLOOMINGDALE RD & BAKER ST nb,localbus,9.8,High Frequency
3254,BLOOMINGDALE RD & ROSEDALE ST nb,localbus,9.9,High Frequency
2606,NORTH AVE & LONGWOOD ST eb,localbus,8.1,High Frequency
2609,NORTH AVE & DUKELAND ST eb,localbus,7.8,High Frequency
12169,NORTH AVE & THOMAS AVE eb,localbus,16.2,Moderate Frequency
4288,WARWICK AVE & WINDSOR AVE nb,localbus,16.5,Moderate Frequency
4290,Gwynns Falls Pkwy & Tioga Pkwy,localbus,26.8,Low Frequency
1099,PARK HEIGHTS AVE & FALLSTAFF RD nb,localbus,9.5,High Frequency
14180,62ND ST & PULASKI,localbus,9.0,High Frequency
12422,PULASKI HWY & 62ND ST wb,localbus,10.2,Moderate Frequency
12097,MORAVIA PARK DR & PROCTMAN AVE nb,localbus,17.7,Moderate Frequency
12098,MORAVIA PARK DR & SUPPLY AVE nb,localbus,17.9,Moderate Frequency
12099,FRANKFORD AVE & MORAVIA PARK DR fs nb,localbus,17.9,Moderate Frequency
5930,FRANKFORD AVE & RELCREST RD nb,localbus,11.8,Moderate Frequency
5931,FRANKFORD AVE & FORCE RD fs nb,localbus,11.8,Moderate Frequency
5933,FRANKFORD AVE & SINCLAIR LN,localbus,17.7,Moderate Frequency
5934,FRANKFORD AVE & DAKOTA AVE nb,localbus,17.7,Moderate Frequency
5935,FRANKFORD AVE & OMAHA AVE nb,localbus,17.7,Moderate Frequency
5938,FRANKFORD AVE & RADECKE AVE nb,localbus,17.7,Moderate Frequency
11379,FRANKFORD AVE & CEDELLA AVE wb,localbus,17.7,Moderate Frequency
5941,FRANKFORD AVE & GERLAND AVE wb,localbus,17.4,Moderate Frequency
5944,FRANKFORD AVE & PLAINFIELD AVE wb,localbus,17.4,Moderate Frequency
5946,FRANKFORD AVE & GREENHILL AVE wb,localbus,17.5,Moderate Frequency
5948,FRANKFORD AVE & BELAIR RD wb,localbus,17.5,Moderate Frequency
5949,FRANKFORD AVE & CORSE AVE fs wb,localbus,17.2,Moderate Frequency
5950,ECHODALE AVE & PEMBROOK AVE wb,localbus,17.2,Moderate Frequency
5951,ECHODALE AVE & WALTHER AVE wb,localbus,17.2,Moderate Frequency
5954,ECHODALE AVE & TWIN OAK AVE wb,localbus,17.2,Moderate Frequency
5955,ECHODALE AVE & HARFORD RD fs wb,localbus,17.2,Moderate Frequency
5957,ECHODALE AVE & ELSRODE AVE wb,localbus,17.2,Moderate Frequency
5958,ECHODALE AVE & TRAMORE RD fs wb,localbus,17.2,Moderate Frequency
5960,ECHODALE AVE & HERRING RUN DR wb,localbus,17.2,Moderate Frequency
5961,ECHODALE AVE & PERRING PKWY wb,localbus,17.2,Moderate Frequency
5963,BELVEDERE AVE & WILLOWTON AVE wb,localbus,17.2,Moderate Frequency
5964,BELVEDERE AVE & BEECHDALE AVE wb,localbus,16.9,Moderate Frequency
5965,BELVEDERE AVE & HILLEN RD fs wb,localbus,16.9,Moderate Frequency
5966,BELVEDERE AVE & FENWICK AVE wb,localbus,16.9,Moderate Frequency
5968,BELVEDERE AVE & LOCH RAVEN BLVD fs wb,localbus,17.2,Moderate Frequency
5969,BELVEDERE AVE & WOODMOUNT AVE opp w,localbus,16.9,Moderate Frequency
5972,BELVEDERE AVE & THE ALAMEDA wb,localbus,16.9,Moderate Frequency
5973,BELVEDERE AVE & CHINQUAPIN PKWY wb,localbus,16.9,Moderate Frequency
5975,BELVEDERE AVE & NORTHWOOD DR wb,localbus,16.9,Moderate Frequency
5976,BELVEDERE AVE & BRADHURST RD wb,localbus,16.9,Moderate Frequency
5977,BELVEDERE AVE & GILPIN RD wb,localbus,17.2,Moderate Frequency
5980,BELVEDERE AVE & CLEARSPRING RD wb,localbus,16.9,Moderate Frequency
1540,NORTHERN PKWY & YORK RD ns wb,localbus,12.4,Moderate Frequency
5982,NORTHERN PKWY & YORK RD fs wb,localbus,12.5,Moderate Frequency
2120,NORTHERN PKWY & SPRINGLAKE WY wb,localbus,9.7,High Frequency
5983,NORTHERN PKWY & ST ALBANS WAY wb,localbus,9.9,High Frequency
5985,NORTHERN PKWY & CHARLES ST wb,localbus,12.3,Moderate Frequency
5988,NORTHERN PKWY & ROLAND AVE wb,localbus,12.4,Moderate Frequency
5990,NORTHERN PKWY & FALLS RD wb,localbus,18.0,Moderate Frequency
13688,NORTHERN PKWY & ROGERS AVE wb,localbus,18.0,Moderate Frequency
5996,BELVEDERE AVE & LANIER AVE opp wb,localbus,18.0,Moderate Frequency
14067,BELVEDERE AVE & PREAKNESS WAY wb ns,localbus,8.7,High Frequency
5998,PREAKNESS WY between NORTHERN PKY & BELVEDERE AVE nb,localbus,12.8,Moderate Frequency
13689,NORTHERN PKWY & STUART AVE wb,localbus,18.0,Moderate Frequency
6047,NORTHERN PKWY & KEY AVE wb,localbus,17.9,Moderate Frequency
6049,NORTHERN PKWY & HIGHGATE DR wb,localbus,18.0,Moderate Frequency
6052,NORTHERN PKWY & PARK HEIGHTS wb,localbus,18.0,Moderate Frequency
6054,NORTHERN PKWY & NARCISSUS AVE wb,localbus,12.7,Moderate Frequency
6055,NORTHERN PKWY & GIST AVE wb,localbus,12.0,Moderate Frequency
1209,REISTERSTOWN RD & NORTHERN PKWY fs sb,localbus,8.4,High Frequency
6057,REISTERSTOWN RD & ROGERS AVE sb,localbus,8.4,High Frequency
14095,ROGERS AVE METRO STATION BAY 3,localbus,9.4,High Frequency
6283,CARTER AVE & BAYONNE AVE,localbus,4.5,High Frequency
6718,ROLAND AVE & DEEPDENE RD nb,localbus,6.0,High Frequency
6285,DUE PIONEER (LEWIS),localbus,40.0,Infrequent
6282,PIONEER & FLEETWOOD (LEWIS),localbus,22.2,Low Frequency
5073,WABASH AVE & ROGERS AVE,localbus,7.8,High Frequency
6106,ROGERS METRO STATION ENTRANCE nb,localbus,9.8,High Frequency
6107,NORTHERN PKWY & PRICE AVE fs eb,localbus,12.1,Moderate Frequency
6109,NORTHERN PKWY & NARCISSUS AVE eb,localbus,18.0,Moderate Frequency
6110,NORTHERN PKWY & PARK HEIGHTS eb,localbus,18.0,Moderate Frequency
6112,NORTHERN PKWY & HIGHGATE DR eb,localbus,18.0,Moderate Frequency
6113,NORTHERN & WINNER eb,localbus,18.0,Moderate Frequency
5059,PREAKNESS WAY & BUS SHELTER mb sb,localbus,12.3,Moderate Frequency
6148,BELVEDERE AVE & SUNSET RD eb,localbus,8.3,High Frequency
14104,SINAI HOSPITAL LOOP BAY 1,localbus,10.5,Moderate Frequency
6151,NORTHERN PKWY & FALLS RD eb,localbus,12.6,Moderate Frequency
1545,NORTHERN PKWY & ROLAND AVE fs eb,localbus,12.2,Moderate Frequency
6155,NORTHERN PKWY & CHARLES ST eb,localbus,12.6,Moderate Frequency
3442,NORTHERN PKWY & YORK RD eb,localbus,12.0,Moderate Frequency
6157,NORTHERN PKWY & CLEARSPRING RD eb,localbus,12.1,Moderate Frequency
6158,BELVEDERE AVE & CLEARSPRING RD fs eb,localbus,17.0,Moderate Frequency
6160,BELVEDERE AVE & GILPIN RD eb,localbus,17.0,Moderate Frequency
6161,BELVEDERE AVE & BRADHURST RD eb,localbus,17.0,Moderate Frequency
6163,BELVEDERE AVE & CHINQUAPIN PKWY eb,localbus,17.0,Moderate Frequency
6165,BELVEDERE AVE & THE ALAMEDA eb,localbus,17.0,Moderate Frequency
6167,BELVEDERE AVE & WOODMONT AVE eb,localbus,17.0,Moderate Frequency
6169,BELVEDERE AVE & LOCH RAVEN BLVD fs eb,localbus,17.0,Moderate Frequency
6170,BELVEDERE AVE & GOOD SAMARITAN HOSPITAL fs eb,localbus,17.0,Moderate Frequency
6172,BELVEDERE AVE & HILLEN RD eb,localbus,16.9,Moderate Frequency
6173,BELVEDERE AVE & HILLEN RD fs eb,localbus,17.0,Moderate Frequency
12110,BELVEDERE AVE & WILLOWTON RD eb,localbus,16.9,Moderate Frequency
12111,BELVEDERE AVE & PERRING PKWY eb,localbus,17.0,Moderate Frequency
6176,ECHODALE AVE & HERRING RUN DR eb,localbus,17.2,Moderate Frequency
6179,ECHODALE AVE & CATALPHA RD fs eb,localbus,17.2,Moderate Frequency
6181,ECHODALE AVE & LATONA RD eb,localbus,17.2,Moderate Frequency
6183,ECHODALE AVE & HARFORD RD eb,localbus,17.2,Moderate Frequency
6184,ECHODALE AVE & TWIN OAK AVE opp eb,localbus,17.7,Moderate Frequency
6187,ECHODALE AVE & WALTHER AVE eb,localbus,17.4,Moderate Frequency
6188,ECHODALE AVE & CROSSWOOD AVE eb,localbus,17.4,Moderate Frequency
6189,ECHODALE AVE & PEMBROOK AVE eb,localbus,17.2,Moderate Frequency
6190,ECHODALE AVE & REMMELL AVE eb,localbus,17.4,Moderate Frequency
6191,FRANKFORD AVE & CORSE AVE eb,localbus,17.0,Moderate Frequency
6193,FRANKFORD AVE & BELAIR RD fs eb,localbus,17.2,Moderate Frequency
6195,FRANKFORD AVE & GREENHILL AVE eb,localbus,17.2,Moderate Frequency
6197,FRANKFORD AVE & PLAINFIELD AVE eb,localbus,17.0,Moderate Frequency
6199,FRANKFORD AVE & BARBARA AVE eb,localbus,17.2,Moderate Frequency
5940,FRANKFORD AVE & CEDELLA AVE eb,localbus,17.0,Moderate Frequency
6201,FRANKFORD AVE & SIPPLE AVE eb,localbus,17.0,Moderate Frequency
6202,FRANKFORD AVE & PHILIPPI AVE fs eb,localbus,17.0,Moderate Frequency
6204,FRANKFORD & OMAHA AVE eb,localbus,17.0,Moderate Frequency
6206,FRANKFORD AVE & SINCLAIR LN sb,localbus,17.0,Moderate Frequency
6207,FRANKFORD AVE & SCHAUB AVE sb,localbus,17.2,Moderate Frequency
6209,FRANKFORD AVE & FORCE RD sb,localbus,17.2,Moderate Frequency
6211,FRANKFORD AVE & RELCREST RD sb,localbus,17.2,Moderate Frequency
6215,MORAVIA PARK DR & SUPPLY AVE eb,localbus,17.2,Moderate Frequency
6216,MORAVIA PARK DR & PROCTMAN AVE eb,localbus,17.2,Moderate Frequency
11149,PULASKI HWY & 62ND ST opp eb,localbus,9.3,High Frequency
14184,62ND ST & 1601 BLDG,localbus,17.2,Moderate Frequency
1550,NORTHERN PKWY & SPRINGLAKE WY fs eb,localbus,37.4,Infrequent
1398,REISTERSTOWN RD & NORTHERN PKWY nb,localbus,11.1,Moderate Frequency
1,Cylburn Ave & Greenspring Ave,localbus,9.4,High Frequency
3,Lanier Ave & Sinai Hospital,localbus,15.0,Moderate Frequency
4,LANIER AVE & BELVEDERE AVE,localbus,9.0,High Frequency
11372,BELVEDERE AVE & PEMBRIDGE AVE wb,localbus,25.8,Low Frequency
5062,BELVEDERE & PALMER AVE MB wb,localbus,25.8,Low Frequency
5063,BELVEDERE AVE & PARK HEIGHTS AVE wb,localbus,25.8,Low Frequency
5065,BELVEDERE AVE & ELMER AVE wb,localbus,25.8,Low Frequency
7148,BELVEDERE AVE & CUTHBERT AVE fs wb,localbus,25.8,Low Frequency
5068,BELVEDERE AVE & CORDELIA AVEwb,localbus,25.8,Low Frequency
5070,BELVEDERE AVE & REISTERSTOWN RD fs wb,localbus,25.8,Low Frequency
14096,ROGERS AVE METRO STATION,localbus,12.6,Moderate Frequency
6059,ROGERS AVE & KENNISON AVE fs wb,localbus,25.8,Low Frequency
13690,ROGERS AVE & ROGERS POST APARTMENTS sb,localbus,25.8,Low Frequency
6062,ROGERS AVE & BELLE AVE wb,localbus,25.8,Low Frequency
6063,ROGERS AVE & HADDON AVE wb,localbus,25.8,Low Frequency
6068,ROGERS AVE & FERNPARK AVE sb,localbus,25.8,Low Frequency
6070,ROGERS AVE & GWYNN OAK AVE sb,localbus,34.0,Infrequent
6073,GWYNN OAK AVE & SILVERHILL AVE fs wb,localbus,25.8,Low Frequency
6065,ROGERS AVE & LIBERTY HEIGHTS AVE sb,localbus,31.5,Infrequent
6094,GWYNN OAK AVE & SILVER HILL AVE eb,localbus,24.1,Low Frequency
12105,ROGERS AVE & BOSWORTH AVE nb,localbus,24.1,Low Frequency
6096,ROGERS AVE & FERNPARK AVEfs nb,localbus,24.1,Low Frequency
6099,ROGERS AVE & LIBERTY HEIGHTS AVE nb,localbus,24.1,Low Frequency
6101,ROGERS AVE & HADDON AVE nb,localbus,24.1,Low Frequency
12106,ROGERS AVE & BELLE AVE nb,localbus,24.1,Low Frequency
12107,ROGERS AVE & MERCERON AVE nb,localbus,24.0,Low Frequency
6103,ROGERS AVE & ELDERON AVE nb,localbus,24.0,Low Frequency
6104,ROGERS AVE & KENNISON AVE nb,localbus,24.0,Low Frequency
4828,BELVEDERE AVE & REISTERSTOWN RD eb,localbus,24.0,Low Frequency
4830,BELVEDERE AVE & NELSON AVE fs eb,localbus,24.0,Low Frequency
4831,BELVEDERE AVE & LITCHFIELD AVE eb,localbus,24.0,Low Frequency
4833,BELVEDERE AVE & ELMER AVE eb,localbus,24.1,Low Frequency
4834,BELVEDERE AVE & DENMORE AVE eb,localbus,24.1,Low Frequency
4835,BELVEDERE AVE & PARK HEIGHTS AVE fs wb,localbus,24.1,Low Frequency
4836,BELVEDERE AVE & PALMER AVE fs eb,localbus,24.1,Low Frequency
4838,BELVEDERE AVE & PEMBRIDGE AVE fs,localbus,24.1,Low Frequency
12649,BELVEDERE AVE & PREAKNESS WAY wb,localbus,24.1,Low Frequency
4840,BELVEDERE AVE & PREAKNESS WY eb,localbus,24.1,Low Frequency
3295,ANNAPOLIS RD & PATAPSCO AVE fs sb,localbus,8.0,High Frequency
5789,NORTHERN PKWY & SPRUCE ST fs wb,localbus,18.9,Moderate Frequency
5790,NORTHERN PKWY & CEDONIA AVE wb,localbus,19.2,Moderate Frequency
5792,NORTHERN PKWY & EVERALL AVE fs wb,localbus,18.9,Moderate Frequency
3579,NORTHERN PKWY & HILLTOP AVE wb,localbus,19.2,Moderate Frequency
3581,NORTHERN PKWY & MOYER AVE wb,localbus,18.9,Moderate Frequency
5794,NORTHERN PKWY & GLEN OAK AVE opp wb,localbus,18.9,Moderate Frequency
5796,NORTHERN PKWY & HARFORD RD fs wb,localbus,11.6,Moderate Frequency
3473,NORTHERN PKWY & MARIETTA AVE wb,localbus,12.4,Moderate Frequency
10777,NORTHERN PKWY & LAURELTON AVE fs wb,localbus,12.0,Moderate Frequency
5911,NORTHERN PKWY & MCCLEAN BLVD wb,localbus,12.3,Moderate Frequency
444,NORTHERN PKWY & PIONEER wb,localbus,38.6,Infrequent
446,NORTHERN PKWY & FENWICK AVE wb,localbus,38.5,Infrequent
447,NORTHERN PKWY & LOCH RAVEN BLVD wb,localbus,38.6,Infrequent
5913,NORTHERN PKWY & EDLYNNE RD wb,localbus,38.5,Infrequent
5914,NORTHERN PKWY & DUNROMING RD fs,localbus,38.6,Infrequent
5915,NORTHERN PKWY & CHINQUAPIN PKWY,localbus,38.5,Infrequent
5917,NORTHERN PKWY & DARTMOUTH GLEN WY,localbus,38.6,Infrequent
5046,FALLS RD & NORTHERN PKWY fs nb,localbus,20.1,Low Frequency
5047,FALLS RD & MATTFELDT AVE opp nb,localbus,20.5,Low Frequency
5048,KELLY AVE & FALLS RD fs wb,localbus,12.8,Moderate Frequency
5049,KELLY AVE & SULGRAVE AVE wb,localbus,10.0,High Frequency
4854,KELLY AVE & SOUTH RD eb,localbus,13.4,Moderate Frequency
4855,KELLY AVE & FALLS RD eb,localbus,20.9,Low Frequency
4856,FALLS RD & MATTFELDT AVE fs sb,localbus,20.5,Low Frequency
13582,NORTHERN PKWY & LENTON AVE fs eb,localbus,38.7,Infrequent
5802,NORTHERN PKWY & CHINQUAPIN PKWY eb,localbus,38.7,Infrequent
5803,NORTHERN PKWY & DUNROMING RD eb,localbus,38.7,Infrequent
5804,NORTHERN PKWY & THE ALAMEDA eb,localbus,38.7,Infrequent
8700,NORTHERN PKWY & LOCH RAVEN BLVD fs nb,localbus,38.7,Infrequent
584,NORTHERN PKWY & WAVERLY WY eb,localbus,38.7,Infrequent
585,NORTHERN PKWY & PIONEER DR eb fs,localbus,38.7,Infrequent
3570,NORTHERN PKWY & MCCLEAN BLVD fs eb,localbus,11.5,Moderate Frequency
